Vernier Format 2
Sin título.cmbl 8/05/2025 11:56:06 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
14.9	0.483287	0.136723611111	0.160437191358	27.4889357189	1.91986217719	-2.03621746066
14.95	0.4903185	0.144726944444	0.150433024691	27.5762021815	1.79381062011	-1.52446968616
15	0.4978645	0.151586944444	0.142969598765	27.6634686441	1.75502552562	-0.743380977701
15.05	0.5054105	0.159018611111	0.119838271605	27.7507351067	1.74532925199	-0.447105950356
15.1	0.513471	0.169022777778	5.29320987689E-05	27.8380015693	1.73563297837	-0.694899609591
15.15	0.5232465	0.161876944444	-0.153026697531	27.9252680319	1.69684788388	-1.24435511485
15.2	0.530278	0.14406	-0.120579320988	28.0125344945	1.58049260042	-1.03965600505
15.25	0.536795	0.141678055556	0.0726757716049	28.0823476646	1.50292241144	0.888825082035
15.3	0.5438265	0.152825555556	0.245499074074	28.1521608347	1.63867024215	3.32905394362
15.35	0.5517155	0.1723575	0.288585802469	28.2394272973	1.91016590357	4.29329448716
15.4	0.561148	0.1895075	0.167583024691	28.3441470524	2.17196529137	3.17822302061
15.45	0.571438	0.191317777778	-0.00232901234568	28.4663201	2.24953548035	1.47598831804
15.5	0.580699	0.184457777778	-0.0885554012346	28.5710398551	2.26892802759	0.689512790912
15.55	0.5897885	0.177788333333	-0.0917313271605	28.6932129028	2.27862430121	0.818796439208
15.6	0.5980205	0.177788333333	-0.136141358025	28.7979326579	2.3174093957	1.66452697181
15.65	0.6079675	0.169880277778	-0.281598765432	28.9201057055	2.45315722641	2.24630338914
15.7	0.615685	0.148728611111	-0.415622839506	29.0422787532	2.59860133075	1.58372469162
15.75	0.622888	0.124623333333	-0.479194290123	29.1819050933	2.68586779335	-0.560229142615
15.8	0.6282045	0.0986125	-0.48708117284	29.3215314335	2.55981623626	-3.03816573495
15.85	0.6326635	0.0745072222222	-0.455692438272	29.4437044811	2.30771312208	-4.13168992679
15.9	0.635579	0.0524027777778	-0.403818981481	29.5484242363	2.09439510239	-3.97008536642
15.95	0.6378085	0.0331566666667	-0.331090277778	29.6531439914	1.90046962995	-3.22131757004
16	0.638666	0.0187697222222	-0.248516203704	29.740410454	1.70654415751	-1.22819465881
16.05	0.6395235	0.0094325	-0.201141975309	29.8102236241	1.76472179924	0.969627362219
16.1	0.6395235	0.000571666666667	-0.21135787037	29.9149433792	1.8810770827	1.78303698275
16.15	0.6391805	-0.00381111111111	-0.353956944444	30.0022098418	1.95864727168	2.0523779167
16.2	0.640724	-0.0349669444444	-0.478717901235	30.1069295969	2.09439510239	1.80458425746
16.25	0.6357505	-0.066885	-0.335801234568	30.211649352	2.20105411224	0.350143214135
16.3	0.6323205	-0.0695527777778	-0.162819135802	30.3338223997	2.17196529137	-1.77226334539
16.35	0.629062	-0.0742213888889	-0.140534722222	30.4385421548	1.95864727168	-2.59644660328
16.4	0.6251175	-0.0813672222222	-0.180233796296	30.5258086174	1.81320316735	-1.5136960488
16.45	0.6210015	-0.0916572222222	-0.24396404321	30.61307508	1.79381062011	-0.113123192259
16.5	0.6161995	-0.107282777778	-0.268259876543	30.7003415426	1.87138080908	-0.00538681867885
16.55	0.610197	-0.121193333333	-0.220144598765	30.8050612977	1.86168453546	-1.2820628456
16.6	0.6041945	-0.134532222222	-0.0642066358025	30.8923277603	1.73563297837	-2.55873887252
16.65	0.5959625	-0.131769166667	0.161548765432	30.9795942229	1.57079632679	-3.18360983929
16.7	0.5901315	-0.112046666667	0.267465895062	31.049407393	1.3962634016	-3.25363848211
16.75	0.585158	-0.097755	0.232583641975	31.1192205631	1.23142675002	-2.97352391081
16.8	0.580699	-0.08918	0.186162191358	31.1715804406	1.08598264569	-2.4887102297
16.85	0.57624	-0.0819388888889	0.183621450617	31.2239403182	1.00841245671	-2.48332341102
16.9	0.5722955	-0.0711725	0.193890277778	31.2763001957	0.862968352375	-2.93581618005
16.95	0.5692085	-0.0616447222222	0.190979012346	31.3112067808	0.698131700798	-3.07587346571
17	0.5661215	-0.0519263888889	0.184468364198	31.3461133658	0.533295049221	-2.75266434497
17.05	0.5640635	-0.0431608333333	0.176793209877	31.3635666583	0.39754721851	-1.96618881783
17.1	0.561834	-0.0349669444444	0.182880401235	31.3810199509	0.349065850399	-1.44366740597
17.15	0.560462	-0.0248675	0.190132098765	31.3984732434	0.300584482288	-1.75071607067
17.2	0.559433	-0.0159113888889	0.193096296296	31.4159265359	0.174532925199	-2.08469882877
17.25	0.558747	-0.005145	0.181715895062	31.4159265359	0.048481368111	-1.70223470256
17.3	0.5589185	0.00476388888889	0.1243375	31.4159265359	0	-1.1797132907
17.35	0.5596045	0.0077175	0.0585429012346	31.4159265359	-0.0387850944888	-1.0773637358
17.4	0.559776	0.00828916666667	0.0328179012346	31.4159265359	-0.126051557088	-0.716446884306
17.45	0.5602905	0.0105758333333	0.0200612654321	31.3984732434	-0.135747830711	0.010773637358
17.5	0.5609765	0.0105758333333	0.00534614197531	31.3984732434	-0.0775701889775	0
17.55	0.5613195	0.0107663888889	-0.00592839506173	31.3984732434	-0.135747830711	-0.016160456037
17.6	0.5620055	0.0111475	-0.0362584876543	31.3810199509	-0.126051557088	0.673352334874
17.65	0.5626915	0.00705055555556	-0.0623010802469	31.3810199509	-0.0387850944888	0.851117351281
17.7	0.5626915	0.00304888888889	-0.0536202160494	31.3810199509	-0.00969627362219	0.479426862431
17.75	0.562863	0.00133388888889	-0.0338236111111	31.3810199509	0	0.183151835086
17.8	0.562863	-0.000381111111111	-0.0121214506173	31.3810199509	0	0.037707730753
17.85	0.5626915	0.000285833333333	0.00402283950617	31.3810199509	0	0.005386818679
17.9	0.562863	0.00142916666667	-0.00423456790123	31.3810199509	0	0
17.95	0.5630345	-0.000476388888889	-0.00868086419753	31.3810199509	0	0
18	0.5626915	-0.000571666666667	0.0042875	31.3810199509	0	0
18.05	0.562863	0.00114333333333	-0.000264660493827	31.3810199509	0	0
18.1	0.5630345	-0.000571666666667	-0.00539907407407	31.3810199509	0	0
18.15	0.5626915	-0.000571666666667	0.00751635802469	31.3810199509	0	0
18.2	0.562863	0.00123861111111	0.00465802469136	31.3810199509	0	0
18.25	0.5630345	-0.000190555555556	0.00227608024691	31.3810199509	0	0
18.3	0.5626915	0.000666944444444	0.0105864197531	31.3810199509	0	0
18.35	0.5630345	0.00238194444444	-0.00449922839506	31.3810199509	0	0
18.4	0.563206	-0.000190555555556	-0.0122802469136	31.3810199509	0	0
18.45	0.562863	-0.000381111111111	0.00391697530864	31.3810199509	0	0
18.5	0.5630345	0.00142916666667	0.0015350308642	31.3810199509	0	0
18.55	0.563206	0.000285833333333	-0.00926311728395	31.3810199509	0	0
18.6	0.5630345	-0.000571666666667	-0.00396990740741	31.3810199509	0	0
18.65	0.5630345	0.000285833333333	-0.00317592592593	31.3810199509	0	0
18.7	0.563206	-0.0008575	-0.00238194444444	31.3810199509	0	0
18.75	0.562863	-0.000666944444444	0.008575	31.3810199509	0	0
18.8	0.5630345	0.00114333333333	0.00142916666667	31.3810199509	0	0
18.85	0.563206	-0.000571666666667	-0.0055049382716	31.3810199509	0	0
18.9	0.562863	-0.000571666666667	0.00513441358025	31.3810199509	0	0
18.95	0.5630345	0.00114333333333	-0.00285833333333	31.3810199509	0	0
19	0.563206	-0.000762222222222	-0.0115391975309	31.3810199509	0	0
19.05	0.562863	-0.00114333333333	-0.0015350308642	31.3810199509	0	0
19.1	0.5630345	-0.000571666666667	0.00386404320988	31.3810199509	0	0
19.15	0.562863	-0.000762222222222	0.00952777777778	31.3810199509	0	0
19.2	0.562863	0.000666944444444	0.00947484567901	31.3810199509	0	0
19.25	0.5630345	0.000381111111111	0.00518734567901	31.3810199509	0	0
19.3	0.562863	0.000666944444444	0.008575	31.3810199509	0	0
19.35	0.5630345	0.00190555555556	0.00142916666667	31.3810199509	0	0
19.4	0.563206	0.000762222222222	-0.00524027777778	31.3810199509	0	0
19.45	0.5630345	0.000666944444444	-0.000846913580247	31.3810199509	0	0
19.5	0.563206	0.00152444444444	-0.00836327160494	31.3810199509	0	0
19.55	0.5633775	-0.000476388888889	-0.0104276234568	31.3810199509	0	0
19.6	0.5630345	-0.000571666666667	0.00391697530864	31.3810199509	0	0
19.65	0.563206	0.00114333333333	-0.000370524691358	31.3810199509	0	0
19.7	0.5633775	-0.000571666666667	-0.00576959876543	31.3810199509	0	0
19.75	0.5630345	-0.000571666666667	0.0058437037037	31.3810199509	0	0
19.8	0.563206	0.00114333333333	0.000778101851854	31.3810199509	0	0
19.85	0.5633775	-0.000571666666667	-0.00147680555554	31.3810199509	0	0
19.9	0.5630345	-0.000343	0.0172929166667	31.3810199509	0	0
19.95	0.563206	0.00185791666667	0.0250580555556	31.3810199509	0	0
20	0.5633775	0.00285833333334	0.024486388889	31.3810199509	0	0
